raw_tweets,label
Next <hashtag> Gencsm <allcaps> with  <user> : <hashtag> HereditaryCancerSyndromes <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> pten <allcaps> <allcaps> <hashtag> fap <allcaps> <allcaps> <hashtag> LiFraumeni <hashtag> rbi <allcaps> <allcaps> <url>,1
<user>  <hashtag> Lynchsyndrome: Here for you  let me know if you need to talk  -G,1
rt <allcaps>  <user> : A must have for our fapa <allcaps>-library <hashtag> fap <allcaps> <allcaps> <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Genetic counseling helps determine risk for hereditary cancers - <url>,1
rt <allcaps>  <user> : <hashtag> FertilityPreservation <hashtag> Fertility <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> <hashtag> HereditaryCancer <hashtag> ResearchStudy Link --> <url>,1
Today is a stellar day  This is me right now    I love my work  <hashtag> Lynchsyndrome  <user>   <user>     <url>,1
Today is a stellar day  This is me right now    I love my work  <hashtag> Lynchsyndrome  <user>   <user>  <url>,1
Very honored and flattered to have  <user>  as our next guest on <hashtag> Gencsm <allcaps>  <hashtag> sid <allcaps> <allcaps> <hashtag> thegene <allcaps> <allcaps> <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> : It's <hashtag> WorldPancreaticCancerDay  dyk <allcaps> that people with <hashtag> Lynchsyndrome are also at risk for <hashtag> PancreaticCancer  <hashtag> Gencsm <allcaps> https,1
rt <allcaps>  <user> : dyk <allcaps> that people w /  <hashtag> Lynchsyndrome are also at risk for <hashtag> PancreaticCancer  <hashtag> ColonCancer & more  <url> <hashtag> Pancreati,1
<hashtag> tbt <allcaps> <allcaps>  <user>  and Director <hashtag> AlanBlassberg of  <user>  <hashtag> Chicago <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> HereditaryCancer <url>,1
Thanksgiving is National Family Health History Day  | I Have Lynch Syndrome <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome What is <hashtag> pgd <allcaps>  <allcaps> How Can It Help Those with Lynch syndrome  | I Have Lynch Syndrome <url>,1
rt <allcaps>  <user> : <hashtag> Thanksgiving is <hashtag> NationalFamilyHealthHistoryDay  | I Have <hashtag> LynchSyndrome <url> <url>,1
It's <hashtag> WorldPancreaticCancerDay  dyk <allcaps> that people with <hashtag> Lynchsyndrome are also at risk for <hashtag> PancreaticCancer  <hashtag> Gencsm <allcaps> <url>,1
rt <allcaps>  <user> :  <user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url> h,1
rt <allcaps>  <user> :  <user>  is coming to <hashtag> Chicago  Please purchase your tix in advance  <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> HereditaryCancer http,1
<user>  is coming to <hashtag> Chicago  Please purchase your tix in advance  <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <url>,1
yowza <allcaps>  good <allcaps> morning <allcaps>  sunshine <allcaps>  Gratitude to all of my new followers  Have a stellar day  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url> <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url> <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Good morning  Thank you for the follow  G @ the <hashtag> Nonprofit: <url>,1
<hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Flattered & honored I was asked to write for  <user>  for <hashtag> Thanksgiving     <url>,1
<hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Flattered & honored I was asked to write for  <user>  for <hashtag> Thanksgiving  <url>,1
"Some blacks will always be slave due to what is called ""Willie Lynch Syndrome"" I don't see racism I see laziness and unwillingness to change",1
"rt <allcaps>  <user> : Some blacks will always be slave due to what is called ""Willie Lynch Syndrome"" I don't see racism I see laziness and u",1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago  <user>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ the <hashtag> Nonprofit: <url> <url>,1
rt <allcaps>  <user> : Lynch Syndrome: Check out Ohio's Statewide Colon Cancer Initiative  <url> <url>,1
rt <allcaps>  <user> : Universal tumor screening for <hashtag> Lynchsyndrome: health-care providers' perspectives <url>,1
Girl shaves head to support mom with <hashtag> ovariancancer <url> via  <user>  <hashtag> brca <hashtag> lynchsyndrome,1
technology allows you to record symptoms of <hashtag> ovariancancer <url> <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycancernews,2
gp <allcaps>s <hashtag> misdiagnose nearly half of all <hashtag> ovariancancer cases <url> <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycancernews,2
Dr  Jasgit Sachdev on What's on the Horizon for <hashtag> OvarianCancer <url> <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycancernews,2
rt <allcaps>  <user> : When u realize ur own people's have Willie Lynch Syndrome  How ignorant r we to base ourself off of another sister or bro,2
Bowel Cancer uk <allcaps>: Lynch Syndrome Nationwide Survey Findings Published <url>,2
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,2
rt <allcaps>  <user> : Bowel Cancer uk <allcaps>: Lynch Syndrome Nationwide Survey Findings Published <url>,2
The latest Heads up <allcaps>  <url> Thanks to  <user>   <user>   <user>  <hashtag> lynchsyndrome <hashtag> opera,2
New findings show generations of Lynch syndrome families devastated by cancer as health bodies pass the buck >> <url>,2
<user>  the Willie Lynch Syndrome is real with this one    no thinking at all,2
Black People in America w /  Willie Lynch Syndrome kills me  They talk about mistreatment from <hashtag> fidalcastro in Cuba  but justify it here,2
worth reading and in particular for cancer patients with chemo / immunotherapies <hashtag> ovariancancer <hashtag> lynchsyndrome <url>,2
rt <allcaps>  <user> : worth reading and in particular for cancer patients with chemo / immunotherapies <hashtag> ovariancancer <hashtag> lynchsyndrome <url>,2
<user>  My sister's recent endoscopy - we have <hashtag> lynch syndrome  Should we be tested for Familial Adenomatous <url>,2
Bowel Cancer uk <allcaps>: Lynch Syndrome Nationwide Survey Findings Published <url>,2
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer  <url>,2
cienciasmedicasnews <allcaps>: Towards value-based universal Lynch syndrome ident    <url>,2
rt <allcaps>  <user> : Delighted to see <hashtag> Lynchsyndrome mentioned in  <user> 's <hashtag> book  <hashtag> ImReading <hashtag> ThePatientWillSeeYouNow <url>,2
herenciageneticayenfermedad: Lynch syndrome || Public Health Genomics Knowledge    <url>,2
rt <allcaps>  <user> : <hashtag> Lynchsyndrome Collecting Your Family's Medical History During the Holidays - Hereditary Cancer Blog <url>,2
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer  <url>,2
rt <allcaps>  <user> : Create a <hashtag> GivingTuesday fundraiser for the Colon Cancer Alliance for Research & Education for Lynch Syndrome for    h,2
Create a <hashtag> GivingTuesday fundraiser for the Colon Cancer Alliance for Research & Education for Lynch Syndrome for    <url>,2
after the madness of Black Friday & Cyber Monday consider a donation to help us raise awareness on Giving Tuesday  <url>,2
rt <allcaps>  <user> : after the madness of Black Friday & Cyber Monday consider a donation to help us raise awareness on Giving Tuesday  htt,2
An estimated 175 000 people have Lynch syndrome in the uk <allcaps>  Most people don't know because of lack of testing >> <url>,2
rt <allcaps>  <user> :  <user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> Gratitude for the follow  G @ <url> <hashtag> Chicago  <user>  <hashtag> T <allcaps>,2
rt <allcaps>  <user> : <hashtag> LynchSyndrome and <hashtag> Cancer w /   <user>  <url> <hashtag> crcsm,2
rt <allcaps>  <user> : Bowel Cancer uk <allcaps>: Lynch Syndrome Nationwide Survey Findings Published <url>,2
rt <allcaps>  <user> : Do you know the risk factors for <hashtag> coloncancer  Find out what they are here: <url> <hashtag> LynchSyndrome,2
Lynch Syndrome <url> via  <user>  <hashtag> Colorectal <hashtag> cancer <hashtag> oncology,2
Genetic tests can find out if your <hashtag> ColorectalCancer is hereditary  so you know if your family has a higher risk <url>,2
rt <allcaps>  <user> : Genetic tests can find out if your <hashtag> ColorectalCancer is hereditary  so you know if your family has a higher risk <url>,2
cdc <allcaps>_Cancer: Genetic tests can find out if your <hashtag> ColorectalCancer is hereditary  so you know if your family has a h <url>,2
"I totally get it   ""I tried to ignore genetic warnings about <hashtag> cancer and that could have been fatal"" <hashtag> lynchsyndrome <url>",2
"rt <allcaps>  <user> : I totally get it   ""I tried to ignore genetic warnings about <hashtag> cancer and that could have been fatal"" <hashtag> lynchsyndrome https",2
in <allcaps> one <allcaps> week <allcaps>  <hashtag> thegene <allcaps> <allcaps> with  <user>  on <hashtag> Gencsm <allcaps>  <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Genomics <hashtag> Genetics    <url>,2
in <allcaps> one <allcaps> week <allcaps>  <hashtag> thegene <allcaps> <allcaps> with  <user>  on <hashtag> Gencsm <allcaps>  <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Genomics <hashtag> Genetics <url>,2
<hashtag> Chicago <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> <hashtag> HereditaryCancer  <user>  Screening this Thursday in <hashtag> Chicago     <url>,2
<hashtag> Chicago <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> <hashtag> HereditaryCancer  <user>  Screening this Thursday in <hashtag> Chicago  <url>,2
<user>  Hey Sweets  I just saw your website  Thank you for the kind words  Hope you're well  xx <url>,2
This is why I do what I do --> <url> <hashtag> GlobalAdvocacy <hashtag> BestCurrencyInTheWorld <hashtag> Lynchsyndrome    <url>,2
This is why I do what I do --> <url> <hashtag> GlobalAdvocacy <hashtag> BestCurrencyInTheWorld <hashtag> Lynchsyndrome <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Thanks for the follow  be well  G @ <url> <url>,2
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,2
rt <allcaps>  <user> : New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,2
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings  <url>,2
rt <allcaps>  <user> : Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings  http,2
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings  <url>,2
rt <allcaps>  <user> : Lynch Syndrome <url> via  <user>  <hashtag> Colorectal <hashtag> cancer <hashtag> oncology,2
dyk <allcaps> <hashtag> LynchSyndrome increases the risk of <hashtag> colorectal  <hashtag> endometrial  <hashtag> gastric and <hashtag> ovarian <hashtag> cancers  Learn more  <url>,2
You can read the findings of a national survey  <user>  released about Lynch Syndrome here: <url>,2
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings <url>,2
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,2
giving <allcaps> tuesday <allcaps> Please consider making a donation to Lynch Syndrome International  every penny helps us to help    <url>,2
rt <allcaps>  <user> : giving <allcaps> tuesday <allcaps> Please consider making a donation to Lynch Syndrome International  every penny helps us to help    https:,2
"Is anyone studying gut microbes + <hashtag> ColonCancer  ""Gut microbes contribute to recurrent yo-yo obesity"" <url> <hashtag> lynchsyndrome",2
rt <allcaps>  <user> : You can read the findings of a national survey  <user>  released about Lynch Syndrome here: <url> ht,2
rt <allcaps>  <user> : Why I'm Stuck Somewhere Between Guilt And Gratitude  by  <user>  <hashtag> ileostomy <hashtag> LynchSyndrome <hashtag> shortbowelsyndrome https,2
Glioblastoma in patient with Lynch syndrome and msh <allcaps>2 and msh <allcaps>6 loss  New Opportunities for immunotherapy in these ms <allcaps> <url>,2
rt <allcaps>  <user> : Glioblastoma in patient with Lynch syndrome and msh <allcaps>2 and msh <allcaps>6 loss  New Opportunities for immunotherapy in these msi <allcaps> a,2
