id,text,clean_text,place,user_location,created_at,username,user_id,class- Yunpeng,class -Laura,Xinsong,Finalize,sum,user_class -Laura,user_class -Yunpeng,notes: Laura,,,
790560545132912641,"""NICE recommends screening for Lynch syndrome"" https://t.co/BRPLt8G0jM #pharma #biotech #bigpharma #medtech", NICE recommends screening for Lynch syndrome  #pharma #biotech #bigpharma #medtech,,"London, England",Mon Oct 24 14:28:16 +0000 2016,Cambridgepharma,3370071976,1,1,,1,1,1,1,,,,
790560172972257284,NICE recommends screening for Lynch syndrome https://t.co/UroxzsVJVR #pharma #health,NICE recommends screening for Lynch syndrome #pharma #health,,"Covent Garden, London",Mon Oct 24 14:26:47 +0000 2016,PharmaTimes,52354784,1,1,,1,1,1,1,,,,
790560170799575040,NICE recommends screening for Lynch syndrome https://t.co/uHN9kjyCkk,NICE recommends screening for Lynch syndrome ,,,Mon Oct 24 14:26:47 +0000 2016,Pharma Trader,374341080,1,1,,1,1,1,1,,,,
790559293280030720,RT @myriadgenetics: This 1 minute quiz can help determine whether you should be further evaluated for #HBOC or #LynchSyndrome https://t.co/,RT   This 1 minute quiz can help determine whether you should be further evaluated for #HBOC or #LynchSyndrome ,,"New York, NY",Mon Oct 24 14:23:18 +0000 2016,Precision Med US,724701677039792130,1,1,,1,1,1,1,,,,
790559223687938049,This 1 minute quiz can help determine whether you should be further evaluated for #HBOC or #LynchSyndrome https://t.co/ZJc4GjmIK7,This 1 minute quiz can help determine whether you should be further evaluated for #HBOC or #LynchSyndrome ,,,Mon Oct 24 14:23:01 +0000 2016,Myriad Genetics,380546646,1,1,,1,1,1,1,,,,
790556188563935232,RT @Bowel_Cancer_UK: We're campaigning to improve the diagnosis & care of people with Lynch syndrome. Help us by sharing your story >> http,RT   We re campaigning to improve the diagnosis   care of people with Lynch syndrome  Help us by sharing your story    http,,"Oxford, England",Mon Oct 24 14:10:57 +0000 2016,Occtopus charity,775267361536565248,1,2,1,1,2,1,1,"coded class as 2 because even though it is an organization, they are reaching out to discuss how to improve diagnosis and care of those with lynch syndrome",,,
790556117638189056,RT @WestMidBowel: NICE recommends wider use of tests to detect cancer-causing genetic condition #Lynchsyndrome https://t.co/qe4aRaDL6j,RT   NICE recommends wider use of tests to detect cancer-causing genetic condition #Lynchsyndrome ,,"Oxford, England",Mon Oct 24 14:10:40 +0000 2016,Occtopus charity,775267361536565248,1,1,,1,1,1,1,,,,
790551109265874944,RT @ShewithLynch: Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US! #GenomicsAndPopulationHealth http,RT   Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US  #GenomicsAndPopulationHealth http,,"Los Angeles, CA",Mon Oct 24 13:50:46 +0000 2016,Nicki  B. Durlester,2427492366,1,1,,1,1,0,1,,,,
790508220716548096,NICE recommendation - screen CRC patients for LYNCH Syndrome https://t.co/e0fsiBb93O,NICE recommendation - screen CRC patients for LYNCH Syndrome ,"{'full_name': 'Macclesfield, England', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/72606cdcf2847dd4.json', 'place_type': 'city', 'name': 'Macclesfield', 'id': '72606cdcf2847dd4', 'country': 'United Kingdom', 'bounding_box': {'coordinates': [[[-2.176513, 53.2366549], [-2.094475, 53.2366549], [-2.094475, 53.298646], [-2.176513, 53.298646]]], 'type': 'Polygon'}, 'country_code': 'GB', 'attributes': {}}",United Kingdom,Mon Oct 24 11:00:21 +0000 2016,Oncology Forum UK,2570983608,1,1,,1,1,1,1,,,,
790501528515653632,NICE recommends screening for Lynch syndrome: The National Institute for Health and Care Excellence is recomm... https://t.co/kSTb6pclqY,NICE recommends screening for Lynch syndrome  The National Institute for Health and Care Excellence is recomm    ,,United States,Mon Oct 24 10:33:45 +0000 2016,Pharmacy Podcast,84605478,1,1,,1,1,1,0,,,,
790499299213864960,RT @DanaFarber: Lynch syndrome is the most common hereditary form of colorectal cancer. https://t.co/c5o4BxGuOQ #crcsm,RT   Lynch syndrome is the most common hereditary form of colorectal cancer  #crcsm,,,Mon Oct 24 10:24:54 +0000 2016,Mike Brooks,504896052,0,1,1,1,2,0,0,,,,
790493307424141312,News: #health NICE recommends screening for Lynch syndrome - The National Institute for Health and Care Excelle... https://t.co/CmrJYDKRpp,News  #health NICE recommends screening for Lynch syndrome - The National Institute for Health and Care Excelle    ,,,Mon Oct 24 10:01:05 +0000 2016,Womens Health,1527281202,1,1,,1,1,1,0,,,,
790479217855197184,Hereditary colorectal cancer https://t.co/mI4FmcQUSw #coloncancer #LynchSyndrome @LynchCancers https://t.co/JgRNtcQd04,Hereditary colorectal cancer #coloncancer #LynchSyndrome  ,,Europe,Mon Oct 24 09:05:06 +0000 2016,Patient Power Europe,2383500127,1,1,,1,1,1,1,,,,
790463442448748544,NICE issues draft guidance for #LynchSyndrome screening in #BowelCancer patients https://t.co/AlBuNJOUhx,NICE issues draft guidance for #LynchSyndrome screening in #BowelCancer patients ,,"Exeter, UK",Mon Oct 24 08:02:25 +0000 2016,Tristan Snowsill,2315430890,1,1,,1,1,0,1,,,,
790442224144281601,#LynchSyndrome accounts for 1 in 30 #tumours and heightens risk of other cancers https://t.co/TfU6TiCcLA,#LynchSyndrome accounts for 1 in 30 #tumours and heightens risk of other cancers ,,"London, England",Mon Oct 24 06:38:06 +0000 2016,Provider Exchange,703224230570303490,1,1,,1,1,1,1,,,,
790372327095533568,#LovesMeSome @BRCAresponder Stellar pic of you & @tweet4wellness #HereditaryCancerNews #BRCA #GenCSM #Lynchsyndrome https://t.co/qJEtMKgKo9,#LovesMeSome  Stellar pic of you    #HereditaryCancerNews #BRCA #GenCSM #Lynchsyndrome ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 02:00:21 +0000 2016,Georgia Hurst,932847330,2,1,1,1,2,1,0,,,,
790364544329670656,Gratitude to all of my new followers! #HappySunday #Lynchsyndrome #GenCSM https://t.co/KrqjV760OR,Gratitude to all of my new followers  #HappySunday #Lynchsyndrome #GenCSM ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:29:26 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790363370553692160,Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US!... https://t.co/MC98fiYPet,Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US     ,,"Evanston, IL",Mon Oct 24 01:24:46 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790363338953809921,Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US! https://t.co/3AEfBkgduP,Truly honored to be a part of this stellar team to help fight #Lynchsyndrome in the US  ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:24:38 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790360444162539520,"RT @onmedicanews: Test everyone with #bowelcancer for inherited syndrome, NICE urges #Lynchsyndrome @bowelcancer https://t.co/j8Zz78wbHk ht",RT   Test everyone with #bowelcancer for inherited syndrome  NICE urges #Lynchsyndrome  ht,,"Evanston, IL",Mon Oct 24 01:13:08 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790360406443241472,RT @kevinjmonahan: @NICEcomms I hope this leads to a revolution in the care of people with #LynchSyndrome in the U.K.!,RT    I hope this leads to a revolution in the care of people with #LynchSyndrome in the U K  ,,"Evanston, IL",Mon Oct 24 01:12:59 +0000 2016,Georgia Hurst,932847330,1,2,1,1,2,1,0,,,,
790360259399262208,RT @aegastro: #aegOnco NICE guidelines will recommend test all #colorectalcancer for #LynchSyndrome https://t.co/mgQDO2DZlF https://t.co/Tb,RT   #aegOnco NICE guidelines will recommend test all #colorectalcancer for #LynchSyndrome ,,"Evanston, IL",Mon Oct 24 01:12:24 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790359858029572097,"@la_stranger #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/nQT6otFdB5", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:48 +0000 2016,Georgia Hurst,932847330,2,1,1,1,2,1,0,,,,
790359824269582336,"@mondino_alanna #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/S7jDedWeBi", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:40 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359788102094848,"@mizzoupoodle #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/8H9m094mYQ", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:32 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359745668321280,"@medullan #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/wex0fd3ARB", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:22 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359709572222976,"@meaty113 #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/hEVZIen9au", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:13 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359676139343872,"@HartsoeEthyl193 #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/caTqnKbwZi", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:10:05 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359636436070400,"@444Pisces #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/noTbRKIdiG", 444Pisces #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:56 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359606979469312,"@DoubleBondPharm #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/N0pHn4QTXl", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:49 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
790359572766527488,"@incresefollower #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/0ekOqUgheB", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:40 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790359515686277120,"@AbundanceMind11 #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/pb4r3RoZB3", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:27 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790359472577273856,"@bookgeek #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/0xu4Fx0ERJ", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:17 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
790359436523036672,"@ForneaAldo #Lynchsyndrome #GenCSM: Gratitude for the follow, be well! G at the #Nonprofit https://t.co/ZXhZ0HLTeb. https://t.co/uYSRwVSwWL", #Lynchsyndrome #GenCSM  Gratitude for the follow  be well  G at the #Nonprofit ,"{'full_name': 'Evanston, IL', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'name': 'Evanston', 'id': '8b351eeb91372dc7', 'country': 'United States', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'attributes': {}}","Evanston, IL",Mon Oct 24 01:09:08 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
